# IDX        LATG        LATC        LONW          MU          TB
  533       -0.39       -0.32      134.20      0.0854      128.63
  534        3.25        2.64      302.24      0.1219      116.23
  535        3.00        2.44      289.33      0.3402      156.38
  536        2.86        2.33      281.85      0.4595      190.82
  537        2.76        2.24      275.92      0.5488      214.95
  538        2.68        2.18      270.80      0.6210      228.20
  539        2.61        2.12      266.21      0.6817      233.52
  540        2.55        2.07      261.98      0.7337      235.28
  541        2.49        2.03      258.02      0.7787      236.88
  542        2.45        1.99      254.27      0.8179      239.54
  543        2.41        1.96      250.69      0.8521      242.77
  544        2.38        1.93      247.24      0.8820      245.73
  545        2.35        1.91      243.89      0.9078      247.98
  546        2.32        1.89      240.63      0.9300      249.46
  547        2.30        1.87      237.45      0.9487      250.32
  548        2.28        1.86      234.32      0.9643      250.79
  549        2.27        1.84      231.23      0.9769      251.27
  550        2.26        1.84      228.19      0.9865      252.24
  551        2.25        1.83      225.16      0.9932      253.89
  552        2.24        1.83      222.15      0.9972      255.89
  553        2.24        1.82      219.15      0.9985      257.58
  554        2.24        1.83      216.15      0.9970      258.73
  555        2.25        1.83      213.15      0.9927      259.85
  556        2.26        1.84      210.12      0.9856      261.44
  557        2.27        1.85      207.07      0.9757      263.09
  558        2.28        1.86      203.98      0.9629      263.64
  559        2.30        1.87      200.84      0.9470      262.37
  560        2.32        1.89      197.65      0.9279      259.51
  561        2.35        1.91      194.39      0.9054      255.81
  562        2.38        1.94      191.03      0.8792      251.79
  563        2.41        1.96      187.57      0.8489      247.76
  564        2.45        2.00      183.97      0.8142      244.21
  565        2.50        2.03      180.20      0.7745      241.74
  566        2.55        2.08      176.22      0.7288      240.35
  567        2.61        2.13      171.96      0.6760      238.67
  568        2.68        2.18      167.32      0.6144      233.61
  569        2.77        2.25      162.14      0.5407      221.05
  570        2.87        2.34      156.10      0.4493      197.37
  571        3.01        2.45      148.38      0.3254      162.07
  572        3.31        2.70      133.20      0.0669      119.69
  573        6.99        5.70      304.98      0.0728      102.16
  574        6.70        5.46      290.05      0.3256      144.18
  575        6.56        5.35      282.34      0.4486      182.04
  576        6.46        5.26      276.29      0.5395      209.21
  577        6.37        5.19      271.10      0.6127      224.12
  578        6.30        5.13      266.46      0.6740      230.11
  579        6.24        5.08      262.19      0.7265      232.49
  580        6.19        5.04      258.21      0.7718      235.23
  581        6.14        5.00      254.43      0.8113      239.54
  582        6.10        4.97      250.82      0.8458      244.59
  583        6.07        4.94      247.35      0.8758      249.10
  584        6.04        4.92      243.99      0.9017      252.41
  585        6.01        4.90      240.72      0.9240      254.53
  586        5.99        4.88      237.52      0.9429      255.80
  587        5.97        4.87      234.38      0.9585      256.54
  588        5.96        4.85      231.28      0.9711      257.21
  589        5.95        4.85      228.22      0.9808      258.49
  590        5.94        4.84      225.18      0.9876      260.78
  591        5.94        4.84      222.16      0.9916      263.56
  592        5.93        4.83      219.15      0.9928      265.69
  593        5.94        4.84      216.14      0.9913      266.56
  594        5.94        4.84      213.12      0.9870      266.64
  595        5.95        4.85      210.08      0.9799      266.55
  596        5.96        4.86      207.02      0.9700      266.09
  597        5.97        4.87      203.92      0.9571      264.43
  598        5.99        4.88      200.77      0.9411      261.28
  599        6.02        4.90      197.56      0.9219      257.20
  600        6.04        4.92      194.28      0.8993      253.08
  601        6.07        4.95      190.91      0.8729      249.50
  602        6.11        4.98      187.43      0.8425      246.71
  603        6.15        5.01      183.81      0.8076      244.84
  604        6.19        5.05      180.01      0.7676      243.83
  605        6.25        5.09      176.00      0.7216      242.96
  606        6.31        5.14      171.70      0.6683      240.24
  607        6.38        5.20      167.01      0.6060      232.40
  608        6.47        5.27      161.76      0.5313      215.63
  609        6.57        5.36      155.60      0.4381      187.37
  610        6.72        5.48      147.62      0.3101      148.80
  611       10.43        8.52      291.42      0.2991      138.66
  612       10.28        8.40      283.24      0.4294      177.32
  613       10.17        8.31      276.98      0.5233      206.15
  614       10.09        8.24      271.67      0.5983      223.40
  615       10.01        8.18      266.93      0.6607      232.04
  616        9.95        8.13      262.60      0.7140      236.82
  617        9.90        8.08      258.55      0.7600      241.29
  618        9.85        8.04      254.73      0.7999      246.56
  619        9.81        8.01      251.09      0.8347      251.90
  620        9.78        7.98      247.58      0.8650      256.10
  621        9.75        7.96      244.19      0.8912      258.53
  622        9.72        7.94      240.88      0.9137      259.34
  623        9.70        7.92      237.66      0.9327      259.11
  624        9.68        7.90      234.49      0.9485      258.44
  625        9.67        7.89      231.37      0.9612      258.13
  626        9.65        7.88      228.28      0.9709      259.15
  627        9.65        7.87      225.23      0.9777      261.83
  628        9.64        7.87      222.19      0.9818      265.09
  629        9.64        7.87      219.15      0.9830      267.06
  630        9.64        7.87      216.12      0.9815      266.74
  631        9.65        7.88      213.08      0.9772      264.85
  632        9.66        7.88      210.02      0.9700      262.77
  633        9.67        7.89      206.93      0.9600      260.95
  634        9.68        7.90      203.80      0.9470      258.87
  635        9.70        7.92      200.63      0.9309      256.03
  636        9.72        7.94      197.40      0.9116      252.75
  637        9.75        7.96      194.09      0.8888      249.87
  638        9.78        7.98      190.68      0.8622      247.99
  639        9.82        8.01      187.16      0.8315      246.91
  640        9.86        8.05      183.50      0.7962      245.87
  641        9.90        8.09      179.66      0.7557      244.11
  642        9.96        8.13      175.59      0.7090      240.89
  643       10.02        8.18      171.22      0.6549      234.94
  644       10.09        8.24      166.44      0.5914      223.86
  645       10.18        8.32      161.05      0.5149      204.47
  646       10.29        8.41      154.67      0.4185      174.75
  647       10.45        8.54      146.16      0.2822      136.47
  648       14.20       11.64      293.66      0.2574      129.83
  649       14.03       11.50      284.64      0.4009      167.86
  650       13.92       11.40      278.04      0.4997      199.04
  651       13.83       11.33      272.52      0.5774      220.42
  652       13.75       11.26      267.65      0.6416      233.14
  653       13.69       11.21      263.21      0.6961      240.68
  654       13.63       11.16      259.08      0.7430      246.37
  655       13.59       11.13      255.19      0.7836      251.65
  656       13.55       11.09      251.48      0.8189      256.14
  657       13.51       11.06      247.92      0.8496      258.79
  658       13.48       11.04      244.48      0.8762      259.13
  659       13.45       11.01      241.13      0.8989      257.70
  660       13.43       11.00      237.87      0.9181      255.52
  661       13.41       10.98      234.66      0.9341      253.62
  662       13.40       10.97      231.50      0.9469      252.93
  663       13.39       10.96      228.38      0.9567      254.07
  664       13.38       10.95      225.29      0.9637      256.68
  665       13.37       10.95      222.22      0.9677      259.13
  666       13.37       10.95      219.15      0.9690      259.71
  667       13.37       10.95      216.08      0.9675      258.25
  668       13.38       10.95      213.01      0.9631      256.31
  669       13.39       10.96      209.91      0.9559      255.45
  670       13.40       10.97      206.79      0.9458      255.62
  671       13.41       10.98      203.63      0.9326      255.45
  672       13.43       11.00      200.42      0.9164      253.99
  673       13.46       11.02      197.14      0.8968      251.81
  674       13.48       11.04      193.79      0.8737      250.37
  675       13.51       11.06      190.34      0.8467      250.32
  676       13.55       11.09      186.76      0.8156      250.67
  677       13.59       11.13      183.04      0.7798      249.55
  678       13.64       11.17      179.13      0.7386      245.78
  679       13.70       11.22      174.97      0.6910      239.40
  680       13.76       11.27      170.49      0.6357      230.46
  681       13.84       11.33      165.57      0.5703      217.40
  682       13.93       11.41      159.97      0.4910      197.06
  683       14.05       11.51      153.22      0.3892      167.07
  684       14.23       11.66      143.75      0.2377      128.92
  685       18.03       14.83      297.38      0.1913      113.09
  686       17.83       14.67      286.68      0.3612      152.55
  687       17.70       14.56      279.54      0.4679      187.89
  688       17.61       14.48      273.72      0.5496      214.05
  689       17.53       14.41      268.65      0.6163      230.38
  690       17.46       14.36      264.06      0.6725      239.73
  691       17.40       14.31      259.81      0.7206      245.57
  692       17.35       14.27      255.82      0.7622      249.77
  693       17.31       14.23      252.03      0.7982      252.51
  694       17.28       14.20      248.39      0.8295      253.35
  695       17.24       14.17      244.88      0.8565      252.38
  696       17.22       14.15      241.48      0.8796      250.39
  697       17.19       14.13      238.15      0.8991      248.41
  698       17.17       14.12      234.89      0.9153      247.26
  699       17.16       14.10      231.69      0.9283      247.50
  700       17.15       14.09      228.52      0.9383      249.11
  701       17.14       14.09      225.38      0.9453      251.23
  702       17.13       14.08      222.26      0.9494      252.48
  703       17.13       14.08      219.15      0.9507      252.12
  704       17.13       14.08      216.04      0.9491      250.95
  705       17.14       14.09      212.91      0.9447      250.55
  706       17.15       14.09      209.77      0.9374      251.55
  707       17.16       14.10      206.60      0.9272      252.86
  708       17.18       14.12      203.39      0.9139      252.84
  709       17.20       14.13      200.13      0.8973      251.20
  710       17.22       14.15      196.79      0.8775      249.46
  711       17.25       14.18      193.38      0.8540      249.57
  712       17.28       14.20      189.86      0.8266      251.87
  713       17.32       14.23      186.21      0.7948      254.37
  714       17.36       14.27      182.40      0.7583      254.26
  715       17.41       14.31      178.39      0.7161      250.18
  716       17.47       14.36      174.11      0.6672      242.78
  717       17.53       14.42      169.48      0.6101      232.78
  718       17.61       14.49      164.34      0.5422      218.57
  719       17.71       14.57      158.43      0.4586      196.38
  720       17.84       14.68      151.09      0.3483      163.60
  721       18.06       14.86      139.56      0.1641      122.41
  722       22.02       18.21      307.16      0.0285       99.18
  723       21.68       17.93      289.66      0.3064      141.13
  724       21.54       17.80      281.62      0.4262      179.75
  725       21.43       17.71      275.35      0.5139      208.74
  726       21.35       17.64      269.98      0.5842      226.77
  727       21.28       17.58      265.18      0.6427      236.59
  728       21.22       17.53      260.77      0.6925      241.85
  729       21.17       17.49      256.65      0.7354      244.95
  730       21.12       17.45      252.75      0.7724      246.70
  731       21.08       17.42      249.01      0.8044      247.21
  732       21.05       17.39      245.42      0.8320      246.66
  733       21.02       17.36      241.93      0.8556      245.56
  734       21.00       17.34      238.53      0.8756      244.56
  735       20.98       17.33      235.20      0.8920      244.23
  736       20.96       17.31      231.93      0.9053      244.80
  737       20.95       17.30      228.70      0.9154      246.09
  738       20.94       17.30      225.50      0.9225      247.44
  739       20.94       17.29      222.32      0.9267      248.18
  740       20.94       17.29      219.15      0.9280      248.27
  741       20.94       17.29      215.97      0.9264      248.35
  742       20.94       17.30      212.79      0.9220      248.98
  743       20.95       17.30      209.59      0.9145      249.75
  744       20.96       17.31      206.35      0.9041      249.48
  745       20.98       17.33      203.08      0.8905      247.40
  746       21.00       17.35      199.74      0.8737      244.22
  747       21.02       17.37      196.33      0.8535      242.08
  748       21.05       17.39      192.84      0.8295      242.99
  749       21.09       17.42      189.23      0.8014      246.91
  750       21.13       17.45      185.48      0.7689      251.26
  751       21.17       17.49      181.56      0.7314      252.76
  752       21.22       17.54      177.41      0.6879      249.97
  753       21.28       17.59      172.96      0.6373      243.51
  754       21.36       17.65      168.12      0.5777      233.59
  755       21.44       17.72      162.68      0.5061      217.76
  756       21.55       17.81      156.29      0.4160      191.99
  757       21.70       17.94      147.96      0.2912      154.86
  758       25.62       21.31      294.29      0.2265      133.56
  759       25.44       21.16      284.50      0.3718      172.72
  760       25.32       21.06      277.53      0.4689      202.84
  761       25.23       20.98      271.75      0.5444      222.22
  762       25.15       20.91      266.66      0.6062      233.05
  763       25.09       20.85      262.03      0.6583      238.79
  764       25.03       20.81      257.73      0.7029      242.04
  765       24.99       20.77      253.67      0.7412      243.98
  766       24.95       20.73      249.81      0.7742      244.88
  767       24.91       20.70      246.10      0.8026      244.91
  768       24.88       20.68      242.51      0.8268      244.47
  769       24.86       20.65      239.01      0.8472      244.03
  770       24.84       20.64      235.60      0.8641      243.82
  771       24.82       20.62      232.24      0.8776      243.90
  772       24.81       20.61      228.93      0.8880      244.25
  773       24.80       20.60      225.65      0.8953      244.90
  774       24.79       20.60      222.39      0.8996      245.87
  775       24.79       20.60      219.14      0.9009      247.06
  776       24.79       20.60      215.89      0.8993      248.17
  777       24.80       20.60      212.63      0.8947      248.71
  778       24.81       20.61      209.35      0.8871      248.02
  779       24.82       20.62      206.04      0.8764      245.58
  780       24.84       20.64      202.67      0.8626      241.44
  781       24.86       20.66      199.25      0.8453      236.81
  782       24.89       20.68      195.74      0.8246      233.90
  783       24.92       20.70      192.14      0.8000      234.50
  784       24.95       20.73      188.42      0.7711      238.26
  785       24.99       20.77      184.54      0.7376      242.52
  786       25.04       20.81      180.46      0.6987      244.33
  787       25.09       20.86      176.13      0.6535      242.43
  788       25.16       20.92      171.47      0.6005      236.80
  789       25.24       20.98      166.32      0.5375      226.47
  790       25.33       21.06      160.45      0.4604      208.25
  791       25.45       21.17      153.31      0.3602      178.82
  792       25.64       21.34      142.96      0.2057      138.86
  793       29.74       24.93      305.09      0.0557      117.88
  794       29.43       24.66      288.70      0.2984      156.44
  795       29.29       24.53      280.50      0.4121      188.69
  796       29.19       24.44      274.09      0.4954      211.74
  797       29.10       24.37      268.58      0.5620      226.13
  798       29.03       24.31      263.65      0.6173      234.31
  799       28.97       24.25      259.11      0.6641      238.79
  800       28.92       24.21      254.86      0.7041      241.20
  801       28.88       24.17      250.83      0.7384      242.47
  802       28.85       24.14      246.97      0.7678      243.20
  803       28.81       24.11      243.24      0.7929      243.81
  804       28.79       24.09      239.63      0.8139      244.36
  805       28.77       24.07      236.10      0.8313      244.57
  806       28.75       24.05      232.63      0.8452      244.36
  807       28.73       24.04      229.22      0.8558      244.20
  808       28.73       24.03      225.84      0.8633      244.80
  809       28.72       24.03      222.48      0.8677      246.33
  810       28.72       24.03      219.14      0.8690      248.08
  811       28.72       24.03      215.79      0.8674      248.96
  812       28.73       24.03      212.43      0.8627      248.38
  813       28.74       24.04      209.05      0.8549      246.33
  814       28.75       24.06      205.63      0.8439      243.08
  815       28.77       24.07      202.16      0.8297      238.96
  816       28.79       24.09      198.62      0.8120      234.91
  817       28.82       24.11      195.00      0.7905      232.42
  818       28.85       24.14      191.26      0.7651      232.54
  819       28.89       24.18      187.39      0.7352      234.72
  820       28.93       24.21      183.34      0.7004      236.98
  821       28.98       24.26      179.06      0.6597      237.34
  822       29.04       24.31      174.49      0.6122      234.67
  823       29.11       24.37      169.50      0.5559      228.07
  824       29.20       24.45      163.93      0.4880      215.35
  825       29.30       24.54      157.39      0.4025      193.08
  826       29.45       24.68      148.91      0.2841      159.37
  827       33.57       28.37      295.77      0.1859      128.52
  828       33.37       28.19      284.74      0.3381      163.71
  829       33.25       28.08      277.26      0.4348      192.05
  830       33.15       27.99      271.13      0.5085      211.88
  831       33.07       27.92      265.76      0.5683      224.09
  832       33.01       27.86      260.89      0.6182      230.96
  833       32.96       27.81      256.38      0.6605      234.86
  834       32.91       27.77      252.12      0.6966      237.55
  835       32.87       27.73      248.07      0.7273      239.97
  836       32.84       27.70      244.18      0.7534      242.28
  837       32.81       27.68      240.40      0.7752      244.07
  838       32.78       27.66      236.73      0.7932      244.87
  839       32.77       27.64      233.12      0.8076      244.88
  840       32.75       27.63      229.58      0.8186      245.02
  841       32.74       27.62      226.07      0.8263      246.11
  842       32.74       27.61      222.60      0.8309      247.92
  843       32.73       27.61      219.13      0.8323      249.25
  844       32.74       27.61      215.66      0.8305      249.08
  845       32.74       27.62      212.18      0.8257      247.47
  846       32.75       27.63      208.68      0.8177      245.24
  847       32.77       27.64      205.13      0.8063      242.96
  848       32.79       27.66      201.52      0.7916      240.68
  849       32.81       27.68      197.83      0.7732      238.47
  850       32.84       27.71      194.05      0.7509      236.81
  851       32.87       27.74      190.14      0.7244      236.14
  852       32.91       27.77      186.07      0.6932      236.21
  853       32.96       27.82      181.79      0.6566      235.96
  854       33.02       27.87      177.25      0.6136      234.06
  855       33.08       27.93      172.34      0.5628      229.07
  856       33.16       28.00      166.91      0.5018      218.84
  857       33.26       28.09      160.68      0.4264      200.26
  858       33.39       28.20      153.00      0.3265      170.73
  859       33.60       28.40      141.17      0.1622      131.38
  860       37.61       32.09      291.52      0.2320      132.97
  861       37.45       31.93      281.77      0.3570      164.70
  862       37.33       31.82      274.60      0.4428      189.45
  863       37.24       31.74      268.58      0.5095      206.60
  864       37.17       31.67      263.24      0.5639      217.84
  865       37.11       31.61      258.35      0.6094      225.59
  866       37.06       31.57      253.80      0.6478      231.57
  867       37.01       31.53      249.49      0.6803      236.49
  868       36.98       31.49      245.37      0.7077      240.37
  869       36.94       31.46      241.39      0.7307      242.99
  870       36.92       31.44      237.53      0.7495      244.26
  871       36.90       31.42      233.75      0.7645      244.61
  872       36.88       31.41      230.04      0.7760      244.86
  873       36.87       31.40      226.38      0.7840      245.64
  874       36.87       31.39      222.74      0.7887      246.71
  875       36.87       31.39      219.12      0.7902      247.27
  876       36.87       31.39      215.50      0.7884      246.77
  877       36.87       31.40      211.87      0.7833      245.54
  878       36.89       31.41      208.20      0.7750      244.29
  879       36.90       31.42      204.48      0.7632      243.33
  880       36.92       31.44      200.70      0.7478      242.35
  881       36.95       31.47      196.82      0.7286      240.99
  882       36.98       31.49      192.83      0.7052      239.29
  883       37.02       31.53      188.70      0.6773      237.54
  884       37.06       31.57      184.36      0.6443      235.72
  885       37.11       31.62      179.78      0.6052      233.17
  886       37.17       31.68      174.86      0.5589      228.46
  887       37.25       31.75      169.47      0.5034      219.23
  888       37.34       31.83      163.36      0.4352      202.18
  889       37.46       31.94      156.02      0.3469      174.54
  890       37.64       32.11      145.80      0.2149      136.93
  891       41.84       36.08      289.00      0.2476      133.63
  892       41.69       35.93      279.62      0.3590      161.87
  893       41.58       35.82      272.48      0.4375      185.07
  894       41.49       35.74      266.41      0.4990      203.15
  895       41.42       35.67      260.99      0.5492      216.78
  896       41.36       35.62      256.01      0.5909      226.72
  897       41.31       35.57      251.35      0.6258      233.80
  898       41.27       35.53      246.92      0.6551      238.89
  899       41.24       35.50      242.68      0.6795      242.47
  900       41.21       35.47      238.57      0.6994      244.49
  901       41.19       35.45      234.56      0.7152      244.84
  902       41.17       35.43      230.64      0.7273      244.07
  903       41.16       35.42      226.77      0.7357      243.19
  904       41.15       35.42      222.93      0.7407      242.87
  905       41.15       35.41      219.11      0.7422      242.95
  906       41.15       35.42      215.29      0.7403      242.88
  907       41.16       35.42      211.46      0.7350      242.45
  908       41.17       35.43      207.58      0.7262      241.86
  909       41.19       35.45      203.65      0.7138      241.29
  910       41.21       35.47      199.63      0.6976      240.58
  911       41.24       35.50      195.51      0.6772      239.35
  912       41.27       35.53      191.25      0.6524      237.33
  913       41.32       35.57      186.80      0.6226      234.49
  914       41.37       35.62      182.11      0.5870      230.76
  915       41.43       35.68      177.10      0.5446      225.38
  916       41.50       35.75      171.63      0.4934      216.26
  917       41.59       35.83      165.47      0.4306      199.94
  918       41.70       35.94      158.18      0.3497      173.36
  919       41.86       36.10      148.42      0.2329      136.86
  920       46.30       40.41      287.96      0.2397      132.52
  921       46.14       40.26      278.31      0.3449      162.01
  922       46.03       40.15      270.94      0.4191      187.02
  923       45.95       40.06      264.66      0.4768      205.78
  924       45.88       40.00      259.04      0.5236      218.52
  925       45.82       39.94      253.87      0.5621      227.19
  926       45.77       39.89      249.01      0.5941      233.92
  927       45.73       39.85      244.39      0.6204      239.41
  928       45.70       39.82      239.95      0.6418      242.87
  929       45.68       39.80      235.64      0.6588      243.53
  930       45.66       39.78      231.42      0.6716      242.06
  931       45.64       39.77      227.28      0.6806      240.20
  932       45.64       39.76      223.18      0.6859      239.22
  933       45.63       39.76      219.10      0.6875      239.09
  934       45.64       39.76      215.02      0.6855      239.00
  935       45.65       39.77      210.92      0.6799      238.47
  936       45.66       39.78      206.77      0.6705      237.77
  937       45.68       39.80      202.54      0.6573      237.38
  938       45.70       39.83      198.22      0.6399      237.18
  939       45.74       39.86      193.76      0.6180      236.36
  940       45.78       39.90      189.12      0.5911      234.06
  941       45.83       39.94      184.24      0.5586      229.88
  942       45.88       40.00      179.03      0.5193      223.54
  943       45.95       40.07      173.35      0.4716      213.61
  944       46.04       40.16      166.99      0.4125      197.02
  945       46.16       40.27      159.47      0.3362      170.71
  946       46.32       40.43      149.43      0.2259      134.98
  947       51.07       45.21      288.85      0.2069      131.60
  948       50.90       45.04      278.13      0.3138      159.62
  949       50.78       44.92      270.17      0.3863      181.29
  950       50.69       44.82      263.45      0.4419      196.98
  951       50.62       44.75      257.46      0.4862      209.19
  952       50.57       44.69      251.95      0.5222      219.99
  953       50.52       44.65      246.79      0.5514      229.29
  954       50.48       44.61      241.86      0.5750      235.59
  955       50.45       44.58      237.12      0.5936      238.10
  956       50.43       44.55      232.51      0.6076      237.83
  957       50.41       44.54      227.98      0.6173      236.68
  958       50.40       44.53      223.52      0.6230      235.91
  959       50.40       44.53      219.08      0.6248      235.57
  960       50.40       44.53      214.64      0.6226      235.10
  961       50.41       44.54      210.17      0.6165      234.36
  962       50.43       44.56      205.64      0.6064      233.89
  963       50.45       44.58      201.02      0.5919      234.11
  964       50.48       44.61      196.26      0.5729      234.44
  965       50.52       44.65      191.32      0.5488      233.44
  966       50.57       44.70      186.12      0.5189      229.72
  967       50.63       44.76      180.57      0.4822      222.48
  968       50.70       44.83      174.52      0.4369      210.73
  969       50.79       44.93      167.71      0.3800      192.42
  970       50.91       45.05      159.57      0.3051      165.46
  971       51.10       45.24      148.36      0.1923      130.54
  972       56.32       50.69      293.85      0.1341      117.31
  973       56.10       50.44      279.88      0.2605      140.70
  974       55.96       50.30      270.65      0.3361      161.71
  975       55.86       50.20      263.09      0.3916      181.38
  976       55.79       50.11      256.45      0.4347      199.65
  977       55.72       50.05      250.38      0.4688      214.88
  978       55.68       50.00      244.71      0.4958      225.25
  979       55.64       49.96      239.30      0.5168      230.28
  980       55.61       49.93      234.09      0.5326      231.26
  981       55.59       49.91      229.01      0.5435      230.38
  982       55.58       49.90      224.02      0.5498      229.50
  983       55.58       49.90      219.06      0.5518      229.37
  984       55.58       49.90      214.10      0.5494      229.78
  985       55.59       49.91      209.09      0.5426      230.31
  986       55.61       49.93      204.00      0.5312      230.83
  987       55.64       49.96      198.77      0.5150      231.06
  988       55.68       50.00      193.35      0.4934      229.93
  989       55.73       50.06      187.64      0.4657      225.66
  990       55.79       50.12      181.52      0.4308      216.52
  991       55.87       50.21      174.81      0.3867      201.24
  992       55.97       50.31      167.13      0.3296      179.04
  993       56.11       50.46      157.65      0.2511      149.95
  994       56.36       50.73      142.50      0.1129      115.89
  995       62.02       56.86      286.57      0.1669      121.33
  996       61.83       56.64      273.83      0.2596      147.68
  997       61.70       56.51      264.47      0.3198      172.70
  998       61.61       56.41      256.56      0.3640      193.60
  999       61.54       56.33      249.48      0.3976      208.16
 1000       61.49       56.27      242.91      0.4230      215.88
 1001       61.45       56.23      236.68      0.4417      218.25
 1002       61.42       56.20      230.68      0.4546      218.11
 1003       61.41       56.18      224.82      0.4620      218.20
 1004       61.40       56.18      219.01      0.4643      219.70
 1005       61.41       56.18      213.21      0.4615      221.97
 1006       61.42       56.20      207.33      0.4535      223.56
 1007       61.45       56.23      201.31      0.4401      223.23
 1008       61.49       56.28      195.06      0.4208      220.05
 1009       61.55       56.34      188.45      0.3946      212.81
 1010       61.62       56.41      181.30      0.3602      199.97
 1011       61.71       56.52      173.28      0.3147      180.27
 1012       61.84       56.66      163.72      0.2523      153.76
 1013       62.05       56.89      150.33      0.1537      122.39
 1014       69.06       64.81      287.87      0.1154      129.56
 1015       68.82       64.53      271.33      0.2071      151.88
 1016       68.67       64.37      259.98      0.2606      169.67
 1017       68.58       64.26      250.50      0.2972      181.90
 1018       68.51       64.18      241.99      0.3228      189.19
 1019       68.47       64.13      234.05      0.3398      193.54
 1020       68.44       64.10      226.42      0.3494      197.01
 1021       68.43       64.09      218.93      0.3524      200.23
 1022       68.44       64.10      211.44      0.3488      202.04
 1023       68.47       64.13      203.78      0.3384      200.51
 1024       68.52       64.19      195.80      0.3206      194.21
 1025       68.59       64.27      187.21      0.2941      182.57
 1026       68.69       64.38      177.60      0.2561      165.56
 1027       68.83       64.55      165.96      0.2003      143.44
 1028       69.10       64.86      148.24      0.1005      117.04
 1029       79.29       76.92      268.06      0.1065      135.88
 1030       79.08       76.66      248.48      0.1494      144.40
 1031       78.98       76.53      232.92      0.1698      150.07
 1032       78.95       76.50      218.60      0.1757      152.67
 1033       78.98       76.54      204.22      0.1685      150.83
 1034       79.09       76.67      188.43      0.1464      143.16
 1035       79.32       76.96      168.06      0.0999      129.54
